"TÍTULO","TIPO DE SERVIÇO","GRUPO DE ATIVIDADE","LINHA DE AÇÃO","AVALIAÇÃO DE POLÍTICA PÚBLICA","PUBLICAÇÃO","LOCALIDADES"
"Relatório de Avaliação n. 886695 - avaliação avaliação da alocação de profissionais médicos/odontólogos e respectivas cargas horárias no âmbito das Unidades de Saúde da Família, Secretaria Municipal de Saúde e Unidades de Pronto Atendimento de Mafra/SC.",Avaliação,Outros,Auditoria interna governamental,Não,18/11/2021,"Mafra/SC"
"Relatório de Avaliação n. 886677 - avaliação da gestão da regulação e fila de espera da Central de Regulação Ambulatorial de Lages/SC",Avaliação,Outros,Auditoria interna governamental,Não,25/08/2021,"Lages/SC"
"Relatório de Avaliação n. 885853 - avaliação dos processos de Revalidação de diplomas estrangeiros de graduação e de Reconhecimento de diplomas estrangeiros de pós-graduação na UFSC",Avaliação,Outros,Auditoria interna governamental,Não,22/06/2021,"Florianópolis/SC"
"Relatório de Avaliação n. 881417 - verificação do Contrato de Repasse nº 854.030/2017/MTUR/CEF (Siconv 029680), celebrado entre o Ministério do Turismo e o município de Florianópolis",Avaliação,Outros,Auditoria interna governamental,Não,23/07/2021,"Florianópolis/SC"
"Relatório de Avaliação n. 880744 - verificação dos Contratos de Repasse n.º 819065/2015 e 829842/2016 celebrados entre o Ministério das Cidades e o município de Florianópolis",Avaliação,Outros,Auditoria interna governamental,Não,27/12/2021,"Florianópolis/SC"
"Relatório de Avaliação n. 877615 - avaliação preventiva do Edital do Pregão Eletrônico UFSC nº 193/2020",Avaliação,Outros,Auditoria interna governamental,Não,22/06/2021,"Florianópolis/SC"
"Relatório de Avaliação n. 873655 - verificação do Contrato de Repasse n.º 0312.926-82/2009 (Siconv 729479), celebrado entre o Ministério das Cidades (atual MDR) e o município de São José",Avaliação,Outros,Auditoria interna governamental,Não,27/10/2021,"São José/SC"
"Relatório de Avaliação n. 871682 - verificação dos Termos de Compromisso nº 390 e 390.1 (Siafi 678502) celebrados entre o Iphan/SC e o município de Florianópolis",Avaliação,Outros,Auditoria interna governamental,Não,23/07/2021,"Florianópolis/SC"
"Relatório de Avaliação n. 847016 - Contrato de Supervisão de Serviços de Conservação e Manutenção Rodoviária - DNIT/RS",Avaliação,Outros,Auditoria interna governamental,Não,15/05/2023,"Porto Alegre/RS"
"Relatório de Avaliação n. 843889 - Superintendência Federal de Agricultura, Pecuária e Abastecimento do Mato Grosso do Sul - Programa Nacional de Erradicação da Febre Aftosa (Pnefa)",Avaliação,Outros,Auditoria interna governamental,Não,24/08/2021,"Mato Grosso do Sul"
"Relatório de Avaliação n. 842205 - INSS - Contratos de Vigilância Eletrônica",Avaliação,Outros,Auditoria interna governamental,Não,22/03/2022,"Belo Horizonte/MG"
"Relatório de Avaliação n. 827846 - avaliação da eficácia dos controles implementados sobre a atribuição da isenção de carência na concessão de benefícios da Previdência Social pelo INSS",Avaliação,Outros,Auditoria interna governamental,Não,09/02/2022,"Brasília/DF"
"Relatório de Avaliação n. 1477807 - Contrato de Empréstimo BID 5115/OC-BR - Exercício 2023 - BNDES",Avaliação,Avaliação dos Contratos de Recursos Externos,Auditoria Interna Governamental,Não,26/02/2024,"Rio de Janeiro/RJ"
"Relatório de Avaliação n. 1375012 - Imóveis ociosos ou embaraçados - SPU/MT",Avaliação,Outros,Auditoria Interna Governamental,Não,14/02/2024,"Cuiabá/MT"
"Relatório de Avaliação n. 1332132 - Análise Preliminar da Licitação Número 10/2022 da UniPRF",Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,18/11/2022,
"Relatório de Avaliação n. 1326176 - Análise Preliminar do Edital da Licitação Número 56/2022 da UFFS",Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,09/11/2022,
"Relatório de Avaliação n. 1151963- avaliação das oportunidades para racionalização no uso de imóveis no âmbito da Administração Pública Federal - SPU-SC",Avaliação,Outros,Auditoria interna governamental,Não,08/11/2022,"Santa Catarina"
"Relatório de Avaliação n. 1144676 - Instituto Federal do Tocantins - Análise de pregão eletrônico para fornecimento de alimentação",Avaliação,Outros,Auditoria interna governamental,Não,19/12/2022,"Palmas/TO"
"Relatório de Avaliação n. 1113002 - Fundeb - Simões/PI",Apuração,,Auditoria Interna Governamental,Não,19/02/2024,"Simões/PI"
"Relatório de Avaliação n. 1110034 - verificação do macroprocesso Rodoviário quanto ao aspecto de manutenção no Dnit/SC focando no contrato de supervisão celebrado.",Avaliação,Outros,Auditoria interna governamental,Não,15/09/2022,"Florianópolis/SC"
"Relatório de Avaliação n. 1425150 - Fundo Nacional Antidrogas FUNAD - Alienação de imóveis",Avaliação,Outros,Auditoria Interna Governamental,Não,14/02/2024,"Brasília/DF"
"Relatório de Avaliação dos compromissos do Certame do Leilão do 5G nº 907254 - Anatel e MCOM",Avaliação,Outros,Auditoria interna governamental,Sim,21/12/2021,"Brasília/DF"
"Relatório de Avaliação dos Subsídios Federais da Zona Franca de Manaus",Avaliação,Outros,Auditoria interna governamental,Sim,04/01/2023,"Brasília/DF"
"Relatório de Avaliação dos Resultados de Gestão nº 846557 - Comitê Paralímpico Brasileiro - CPB",Avaliação,Outros,Auditoria interna governamental,Não,25/06/2021,"São Paulo/SP"
"Relatório de Avaliação dos Resultados da Gestão nº 986457 - Superintendência Regional do DNIT/MG",Avaliação,Outros,Auditoria interna governamental,Não,10/08/2021,"Belo Horizonte/MG"
"Relatório de Avaliação dos Resultados da Gestão nº 901540 - INCRA/AL (SR-22) - Obtenção de terras",Avaliação,Outros,Auditoria interna governamental,Sim,10/06/2021,"Maceió/AL"
"Relatório de Avaliação dos Resultados da Gestão nº 871292 - Empresa Brasileira de Serviços Hospitalares - Hospital Universitário de Santa Maria - Ebserh-Husm",Avaliação,Outros,Auditoria interna governamental,Não,23/09/2021,"Santa Maria/RS"
"Relatório de Avaliação dos Resultados da Gestão nº 823850 - Fundo de Compensação de Variações Salariais – FCVS.",Avaliação,Outros,Auditoria interna governamental,Sim,13/12/2022,"Brasília/DF"
"Relatório de Avaliação dos Resultados da Gestão nº 201801243 - Universidade Federal de Viçosa",Avaliação,Outros,Auditoria interna governamental,Sim,10/03/2022,"Viçosa/MG"
"Relatório de Avaliação dos Resultados da Gestão nº 201801129 - Superintendência Nacional de Infraestrutura de Transportes - Sergipe",Avaliação,Outros,Auditoria interna governamental,Não,28/06/2021,"Aracaju/SE"
"Relatório de Avaliação dos Resultados da Gestão nº 201702596 – UFAM – AM – Exercício de 2017 - Gestão de Espaços Físicos.",Avaliação,Outros,Auditoria interna governamental,Sim,22/11/2021,"Manaus/AM"
"Relatório de Avaliação dos Resultados da Gestão nº 201500083 – CENPES/Petrobras, exercício 2014",Avaliação,Outros,Auditoria interna governamental,Não,07/12/2022,"Rio de Janeiro/RJ"
"Relatório de Avaliação dos Resultados da Gestão n° 201902632 - Rede Nacional de Ensino e Pesquisa - RNP",Avaliação,Outros,Auditoria interna governamental,Não,09/03/2023,"Rio de Janeiro"
"Relatório de Avaliação dos Resultados da Gestão n° 201902487 - Instituto Nacional da Propriedade Industrial - INPI",Avaliação,Outros,Auditoria interna governamental,Não,24/02/2023,"Rio de Janeiro"
"Relatório de Avaliação do Programa Sebraetec no âmbito do Sebrae/GO",Avaliação,Outros,Auditoria interna governamental,Não,29/09/2021,"Goiânia/GO"
"Relatório de Avaliação do Programa Norte e Nordeste Conectado nº 823970 - MCOM e MCTI",Avaliação,Outros,Auditoria interna governamental,Sim,01/07/2022,"Brasília/DF"
"Relatório de Avaliação do Componente Selo Biocombustível Social, 814883, Secreataria de Agricultura Familiar e Cooperativismo/MAPA",Avaliação,Outros,Auditoria interna governamental,Sim,18/06/2021,"Brasília/DF"
"Relatório de Avaliação de Gestão nº 998367 - CONAB/RO",Avaliação,Outros,Auditoria interna governamental,Sim,10/06/2022,"Porto Velho/RO"
"Relatório de Avaliação de Contrato de Repasse 01057259-21/Mtur/Caixa (firmando entre Ministério do Turismo e a Agência de Desenvolvimento do Turismo de Santa Catarina)",Avaliação,Outros,Auditoria interna governamental,Não,20/12/2022,"Santa Catarina"
"Relatório de Avaliação de Auditoria Anual de Contas - Associação das Pioneiras Sociais Ministério da Saúde (Rede Sarah)",Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,19/01/2022,"Brasília/DF"
"Relatório de Avaliação das obras da Linha Leste (LL) do Metrô de Fortaleza (Metrofor) - SEINFRA - Governo do Estado do Ceará",Avaliação,Outros,Auditoria interna governamental,Sim,27/01/2022,"Fortaleza/CE"
"Relatório de Avaliação das Autorizações de Exportação de Madeira - Sup. Ibama PA",Avaliação,Outros,Auditoria interna governamental,Não,10/10/2022,"Belém/PA"
"Relatório de Avaliação da atuação da Sureg/GO no Programa de Vendas em Balcão - PRoVB no Estado de Goiás",Avaliação,Outros,Auditoria interna governamental,Sim,01/02/2022,"Goiânia/GO"
"Relatório de Avaliação da Segurança e Privacidade dos Aplicativos Móveis do Governo Federal",Avaliação,Outros,Auditoria interna governamental,Sim,25/02/2022,"Brasília/DF"
"Relatório de Avaliação da Intenção de Registro de Preço nº 08/2020 da Central de Compras da Secretaria de Gestão do Ministério da Economia",Avaliação,Outros,Auditoria interna governamental,Não,11/08/2021,"Brasília/DF"
"Relatório de Avaliação da Gestão n° 818886 - Secretaria Estadual de Saúde do Estado do Paraná - Serviços de Hemodiálise",Avaliação,Outros,Auditoria interna governamental,Não,06/05/2022,"Curitiba/PR"
"Relatório de Avaliação da Gestão n. 905714 - SPU - Possibilidade de incremento na arrecadação a partir de informações existentes em órgãos federais.",Avaliação,Outros,Auditoria interna governamental,Não,14/12/2021,"Brasília/DF"
"Relatório de Avaliação da Execução das obras de duplicação da BR 116/RS – Porto Alegre / Pelotas. DNIT/RS.",Avaliação,Outros,"Auditoria interna governamental",Não,11/11/2021,"Porto Alegre/RS"
"Relatório de Avaliação da Capacidade Institucional para Regulação - ANEEL, ANTT, ADASA/DF e AGER/MT",Avaliação,Outros,"Auditoria interna governamental",Não,27/06/2022,"Brasília/DF, Mato Grosso"
"Relatório de Avaliação Preventiva nº1277443 - Pregão Eletrônico SRP nº23/2022 - Ufac",Avaliação,Outros,"Auditoria interna governamental",Não,30/12/2022,"Rio Branco/AC"
"Relatório de Avaliação Preventiva nº 1300186 - Companhia de Entrepostos e Armazéns Gerais de São Paulo - Ceagesp - Pregão Eletrônico nº 34/2022",Avaliação,"Análise de Alertas de Licitações","Auditoria interna governamental",Não,21/12/2022,
"Relatório de Avaliação Preventiva n. 1408636 - Pregão SRP n. 3/2023 - Universidade Federal do Acre (Ufac)",Avaliação,"Análise de Alertas de Licitações","Auditoria Interna Governamental",Não,31/08/2023,
"Relatório de Avaliação Preventiva de Licitações, Editais e Contratos nº 1377267 - Análise Preventiva do Pregão n° 46/2022 - 1ª Superintendência Regional da Codevasf/MG",Avaliação,"Análise de Alertas de Licitações","Auditoria interna governamental",Não,04/04/2023,
"Relatório de Avaliação Preventiva de Licitações, Editais e Contratos nº 1360371 - Análise Preventiva do Pregão n° 22/2022 - 1ª Superintendência Regional da Codevasf/MG",Avaliação,"Análise de Alertas de Licitações","Auditoria interna governamental",Não,23/02/2023,
"Relatório de Avaliação Preventiva de Licitações, Editais e Contratos nº 1279010 - UFPA",Avaliação,"Análise de Alertas de Licitações","Auditoria interna governamental",Não,10/02/2023,
"Relatório de Avaliação Preventiva de Licitação nº 1347014 - Análise do Pregão Eletrônico nº 29/2022 da CODEVASF.",Avaliação,"Análise de Alertas de Licitações","Auditoria interna governamental",Não,13/06/2023,
"Relatório de Avaliação Preventiva de Licitação nº 1291441 - Pregão Eletrônico nº 6/2022 - 5ª Superintendência Regional da CODEVASF",Avaliação,"Análise de Alertas de Licitações","Auditoria interna governamental",Não,27/12/2022,
"Relatório de Avaliação Preventiva de Licitações, Editais e Contratos nº 1479247 - INFRA S.A. - Pregão Eletrônico nº 5/2023 - Contratação de serviços continuados de apoio administrativo",Avaliação,"Análise de Alertas de Licitações","Auditoria Interna Governamental",Não,17/11/2023,
"Relatório de Avaliação Preventiva Final IFTO 1494135 (PALMAS/TO)",Avaliação,"Análise de Alertas de Licitações","Auditoria Interna Governamental",Não,17/10/2023,
"Relatório de Avaliação Preventiva Definitivo nº 1197261 - Análise de Licitação n º 52/2022 - 4ªUNIT-PE/DNIT",Avaliação,Outros,"Auditoria Interna Governamental",Não,18/10/2023,"Recife/PE"
"Relatório de Avaliação Prescrição de Autos de Infração - Processo Sancionador Ambiental do IBAMA - SUPES/PA",Avaliação,Outros,"Auditoria interna governamental",Não,04/04/2022,"Belém/PA"
"Relatório de Avaliação 961077 - SESI/RS - Contratos de Vigilância",Avaliação,Outros,"Auditoria interna governamental",Não,29/03/2022,"Porto Alegre/RS"
"Relatório de Avaliação 957579 – Fgeduc – 2015 a 2021",Avaliação,Outros,"Auditoria interna governamental",Não,28/04/2022,"Brasília/DF"
"Relatório de Avaliação 957297 BNDES PLR",Avaliação,Outros,"Auditoria interna governamental",Não,31/03/2023,"Rio de Janeiro/RJ"
"Relatório de Avaliação 955115 - Gestão de Ativos e Passivos do FGTS",Avaliação,Outros,"Auditoria Interna Governamental",Não,06/10/2023,"Brasília/DF"
"Relatório de Avaliação 937788 - PGFN - Gestão da DAU com foco em Grandes Devedores",Avaliação,Outros,"Auditoria interna governamental",Não,05/12/2022,"Brasília/DF"
"Relatório de Avaliação 936960 - avaliação da execução do Convênio SIAFI n.º 875564/2018, celebrado entre o Ministério do Turismo e o Município de Joinville/SC.",Apuração,Outros,"Auditoria interna governamental",Não,04/11/2022,"Joinville/SC"
"Relatório de Avaliação 931187 - Poder Executivo como acionista controlador em sociedades de economia mista",Avaliação,Outros,"Auditoria interna governamental",Não,21/07/2022,"Brasília/DF"
"Relatório de Avaliação 908280 - Projeto Cidades Resilientes - Abordagem de Governança - Região metropolitana de Vitória",Avaliação,Outros,"Auditoria interna governamental",Não,06/12/2021,"Vitória/ES"
"Relatório de Avaliação 907115 Secretaria de Estado da Saúde da Paraíba SES/PB - Medicamentos do Grupo 1B do CEAF",Avaliação,Outros,"Auditoria Interna Governamental",Sim,26/07/2023,"João Pessoa/PB"
"Relatório de Avaliação 907023 - UFGD - contratação de serviços terceirizados",Avaliação,Outros,"Auditoria Interna Governamental",Não,15/09/2023,"Dourados/MS, Mato Grosso do Sul"
"Relatório de Avaliação 904004 - Compras e contratos - Capes",Avaliação,Outros,"Auditoria Interna Governamental",Não,14/02/2024,"Brasília/DF"
"Relatório de Avaliação 902916 - Fiscalização de entregas e utilização dos produtos adquiridos pela CODEVASF no Estado do Tocantins",Avaliação,Outros,"Auditoria interna governamental",Não,13/07/2022,"Palmas/TO"
"Relatório de Avaliação 885302 - 6a SR Codevasf - Pregão Eletrônico 07-2020",Avaliação,Outros,"Auditoria interna governamental",Não,13/09/2022,"Salvador/BA"
