TÍTULO,TIPO_DE_SERVIÇO,GRUPO_DE_ATIVIDADE,LINHA_DE_AÇÃO,AVALIAÇÃO_DE_POLÍTICA_PÚBLICA,PUBLICADO_EM,LOCALIDADES
Publicação - Análise da Licitação Número '383/2022' da UASG '393016 - SUPERINTENDêNCIA REGIONAL NO ESTADO DO PARA (BELEM/PA)',Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,23/01/2023,
Relatório de Auditoria nº 871298 - Pesquisas Clínicas com medicamentos - Hospital Nossa Senhora da Conceição (HNSC),Avaliação,Outros,Auditoria interna governamental,Não,20/01/2023,Porto Alegre/RS
Relatório de Auditoria nº 871297 - Pesquisas Clínicas com medicamentos - Hospital de Clínicas de Porto Alegre (HCPA),Avaliação,Outros,Auditoria interna governamental,Não,20/01/2023,Porto Alegre/RS
Relatório de Apuração nº 964124 - Aquisição de testes rápidos pela Secretaria Municipal de Saúde de Fortaleza,Apuração,Outros,Auditoria interna governamental,Não,20/01/2023,Fortaleza/CE
Relatório de Auditoria 1371250 - Análise Preliminar da Licitação Número '205/2022' da UFSC,Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,20/01/2023,
Relatório 904247 - Avaliação da Situação das Condições de Manutenção dos Imóveis da URFJ. (RIO DE JANEIRO/RJ),Avaliação,Outros,Auditoria interna governamental,Não,19/01/2023,Rio de Janeiro/RJ
Publicação - Análise da Licitação Número '5/2022' da UASG '195002 - CIA DE DESENV. DO VALE DO SAO FRANCISCO-PE (PETROLINA/PE)',Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,18/01/2023,
Publicação - Análise da Licitação Número '4/2022' da UASG '195002 - CIA DE DESENV. DO VALE DO SAO FRANCISCO-PE (PETROLINA/PE)',Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,18/01/2023,
Publicação - Análise da Licitação Número '8/2022' da UASG '195002 - CIA DE DESENV. DO VALE DO SAO FRANCISCO-PE (PETROLINA/PE)',Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,18/01/2023,
Relatório 927394 - Avaliação do Contrato CDRJ 076/2018 - Construtora Foco - Prestação de Serviços de Manutenção Preventiva e Corretiva (RIO DE JANEIRO/RJ),Apuração,Outros,Auditoria interna governamental,Não,17/01/2023,Rio de Janeiro/RJ
Relatório de Auditoria n° 1311493 - Análise Preventiva do Edital nº 390/2022 - Superintendência Regional do DNIT no estado do Ceará,Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,17/01/2023,
Publicação - Análise de Licitação número '11/2022' da UASG '154215 - FUNDACAO UNIVERSIDADE FEDERAL/AP (MACAPA/AP)',Avaliação,Outros,Auditoria interna governamental,Não,17/01/2023,Macapá/AP
Relatório Avalição nº 950760 - SENAC/PE - Contratação de Obras e Serviços para Geração de Energia e de Consultoria para LGPD,Avaliação,Outros,Auditoria interna governamental,Não,16/01/2023,Recife/PE
Relatório de Auditoria 906626 - Empreendimentos executados pela CORSAN/RS - SNS/MDR,Avaliação,Outros,Auditoria interna governamental,Sim,13/01/2023,Porto Alegre/RS
Relatório de Avaliação nº 904864 - Destinação para Infraestrutura Econômica - Eficácia das Superintendências Estaduais – SPU Paraná,Avaliação,Outros,Auditoria interna governamental,Sim,13/01/2023,Curitiba/PR
Relatório de Avaliação nº 816707 - Obra de pavimentação urbana - Prefeitura Municipal de Fazenda Rio Grande/PR,Avaliação,Outros,Auditoria interna governamental,Sim,10/01/2023,Fazenda Rio Grande/PR
Publicação - Análise de Licitação número '19/2022' da UASG '154054 - FUNDACAO UNIVERS.FEDERAL/MS (CAMPO GRANDE/MS)',Avaliação,Outros,Auditoria interna governamental,Não,10/01/2023,Campo Grande/MS
Relatório de Auditoria 1350994 - Análise Preliminar da Licitação Número 31007/2022 do IFSC,Avaliação,Análise de Alertas de Licitações,uditoria interna governamental,Não,10/01/2023,
Relatório de Avaliação dos Subsídios Federais da Zona Franca de Manaus,Avaliação,Outros,Auditoria interna governamental,Sim,04/01/2023,Brasília/DF
Publicação - DATAPREV - Avaliação do processo de desativação do mainframe CV3 de tecnologia Unisys,Avaliação,Outros,Auditoria interna governamental,Não,03/01/2023,Brasília/DF
"Publicação - Avaliação do ""Programa Mulher Segura e Protegida"" por meio de sua principal ação - a Casa da Mulher Brasileira.",Avaliação,Outros,Auditoria interna governamental,Sim,30/12/2022,Brasília/DF
Relatório 880900 - Avaliação Gestão de Recursos Humanos da CBTU com foco nos benefícios concedidos e no pagamento de sobreaviso e horas extras.,Avaliação,Outros,Auditoria interna governamental,Não,30/12/2022,Rio de Janeiro
Relatório de Avaliação Preventiva nº1277443 - Pregão Eletrônico SRP nº23/2022 - Ufac,Avaliação,Outros,Auditoria interna governamental,Não,30/12/2022,Rio Branco/AC
Relatório de Apuração nº 1064474 - Centrais de Abastecimento de Minas Gerais S/A- CeasaMinas - Contagem/MG,Apuração,Auditoria interna governamental	Não	29/12/2022,"Belo Horizonte/MG, Contagem/MG",,,
Publicação - Análise de Licitação 2/2022 da UASG 153173 (FNDE) para ônibus escolar - R$ 2 bi,Avaliação,Outros,Auditoria interna governamental,Não,29/12/2022,Brasília/DF
Publicação - Resultados - Consultoria para análise de riscos e contribuições ao modelo de contratação de desenvolvimento e sustentação de software,Consultoria,Outros,Auditoria interna governamental,Não,29/12/2022,
Publicação - Fiscalização cumprimento obrigações tributárias: PEJOTIZAÇÂO,Avaliação,Outros,Auditoria interna governamental,Não,29/12/2022,Brasília/DF
Publicação - Prestação de serviços de hemodiálise oferecidos pelo SUS no município de Foz do Iguaçu - Clínicas Especializadas,Avaliação,Outros,Auditoria interna governamental,Sim,29/12/2022,Foz do Iguaçu/PR
Publicação - Prestação de serviços de hemodiálise oferecidos pelo SUS no município de Londrina - Clínicas Especializadas,Avaliação,Outros,Auditoria interna governamental,Sim,29/12/2022,Londrina/PR
Relatório de Avaliação n° 1052518 - Análise Preventiva do Pregão n° 310/2021 - Superintendência Regional do DNIT/MG,Avaliação,Outros,Auditoria interna governamental,Não,29/12/2022,"Belo Horizonte/MG, Teófilo Otoni/MG"
Publicação - Destinação para APF – Oportunidades para racionalização no uso de imóveis - SE,Avaliação,Outros,Auditoria interna governamental,Sim,29/12/2022,Sergipe
Relatório de Avaliação nº 1153594 - Análise Preventiva do Pregão n° 41/2022 - Superintendência Regional do DNIT/MG,Avaliação,Outros,Auditoria interna governamental,Não,29/12/2022,"Belo Horizonte/MG, Contagem/MG"
Relatório Final de Auditoria de Avaliação n.º 849186_Fiocruz - Avaliação de despesas relacionadas ao enfrentamento da pandemia de Covid-19,Avaliação,Outros,Auditoria interna governamental,Não,28/12/2022,Rio de Janeiro/RJ
"Relatório nº 812229 - Petrobras - Seleção, indicação e avaliação dos administradores das participações societárias",Avaliação,Outros,Auditoria interna governamental,Não,28/12/2022,Rio de Janeiro/RJ
Relatório de Avaliação nº 819765 - Petrobras - Contratação de Serviços Jurídicos,Avaliação,Outros,Auditoria interna governamental,Não,28/12/2022,Rio de Janeiro/RJ
Relatório de Avaliação Preventiva de Licitação nº 1291441 - Pregão Eletrônico nº 6/2022 - 5ª Superintendência Regional da CODEVASF,Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,27/12/2022,
Publicação - Análise da Licitação Número '278/2022' da UASG '153163 - MEC - UNIV. FED. DE SANTA CATARINA - SC (FLORIANOPOLIS/SC)',Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,27/12/2022,
Relatório de Avaliação nº 961240 - SEDUH/PE - Avaliação Contrato de Repasse 895196 (CR 1068.122-56) - Implantação de unidades de triagem de materiais recicláveis e estação de transbordo na Região Metropolitana do Recife.,Avaliação,Outros,Auditoria interna governamental,Não,27/12/2022,Pernambuco
Relatório de Apuração nº 905114,Apuração,Outros,Auditoria Interna Governamental,Não,27/12/2022,Pacatuba/CE
Relatório de Avaliação nº 817300 - Exame do Contrato de Repasse Siconv nº 873159-2018 - MAPA em Irati,Avaliação,Outros,Auditoria interna governamental,Sim,26/12/2022,Irati/PR
Relatório de Auditoria de Avaliação nº 958452 - INMETRO,Avaliação,Outros,Auditoria interna governamental,Não,26/12/2022,Rio de Janeiro
Relatório de Auditoria nº 962825 - Sebrae (MA) - Pessoal,Apuração,Outros,Auditoria interna governamental,Não,26/12/2022,São Luís/MA
Publicação - Consolidação dos trabalhos sobre os Alertas em editais SRP na Codevasf (sede e SRs),Avaliação,Outros,Auditoria interna governamental,Não,23/12/2022,Brasília/DF
Relatório nº 1102125 – Secretaria de Gestão e Desempenho de Pessoal - Pensão para filhas maiores de 21 anos solteiras,Avaliação,Outros,Auditoria interna governamental,Não,23/12/2022,Brasília/DF
Relatório nº 1110957 – Secretaria de Gestão e Desempenho de Pessoal – Avaliação de pagamentos de auxílio transporte em valores elevados	Avaliação,Outros,Auditoria interna governamental,Não,23/12/2022,Brasília/DF,
Publicação - Análise da Licitação Número '3/2022' da UASG '373083 - INCRA-SEDE/DF (BRASILIA/DF)',Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,22/12/2022,
Relatório de Avaliação nº 1152043 - Superintendência do Patrimônio da União em São Paulo - SPU/SP - Destinação para APF – Oportunidades para racionalização no uso de imóveis - SP,Avaliação,Outros,Auditoria interna governamental,Não,21/12/2022,São Paulo
Relatório de Avaliação sobre Termos de Execução Descentralizada – TED - celebrados pela União entre os exercícios 2008 a 2021.,Avaliação,Outros,Auditoria interna governamental,Sim,21/12/2022,Brasília/DF
Relatório nº 906392 – Secretaria de Gestão e Desempenho de Pessoal – Aplicação das regras da EC 103 nos cálculos de novas aposentadorias e pensões,Avaliação,Outros,Auditoria interna governamental,Não,21/12/2022,Brasília/DF
Relatório de Avaliação Preventiva nº 1300186 - Companhia de Entrepostos e Armazéns Gerais de São Paulo - Ceagesp - Pregão Eletrônico nº 34/2022,Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,21/12/2022,
Análise da Licitação Nº 10/2022 - CENTRAL DE COMPRAS - SEGES - Compra centralizada de serviço de telefonia.,Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,21/12/2022,
Relatório de Avaliação de Contrato de Repasse 01057259-21/Mtur/Caixa (firmando entre Ministério do Turismo e a Agência de Desenvolvimento do Turismo de Santa Catarina),Avaliação,Outros,Auditoria interna governamental,Não,20/12/2022,Santa Catarina
Relatório de Apuração 1177668 - 5º Centro Regional de Saúde - São Miguel do Guamá - PA,Apuração,Auditoria interna governamental,Não,20/12/2022,São Miguel do Guamá/PA,
Publicação - Processos minerários da Gerência Regional da ANM/PA,Apuração,Auditoria interna governamental,Não,19/12/2022,Belém/PA,
Publicação - Resultados - Consultoria para aperfeiçoamento dos Guias relacionados ao Programa de Privacidade e Segurança da informação – PPSI,Consultoria,Outros,Auditoria interna governamental,Não,19/12/2022,
Relatório nº 1094752 – Secretaria de Gestão e Desempenho de Pessoal – Avaliação sobre Assentamentos Funcionais Digitais,Avaliação,Outros,Auditoria interna governamental,Não,19/12/2022,Brasília/DF
Relatório de Avaliação n. 1144676 - Instituto Federal do Tocantins - Análise de pregão eletrônico para fornecimento de alimentação,Avaliação,Outros,Auditoria interna governamental,Não,19/12/2022,Palmas/TO
Publicação - Avaliação de contratação direta para instalação de equipamentos fabris da Hemobrás,Avaliação,Outros,Auditoria interna governamental,Não,19/12/2022,Recife/PE
Avaliação preventiva do Edital n.° 337/2022/Dnit - pavimentação do Lote 3 da BR-030/BA.,Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,19/12/2022,
Relatório de Avaliação nº 201902780 - Município de Limoeiro/PE - Programa Planejamento Urbano - Contrato de Repasse nº 821911/2015/Ministério das Cidades/Caixa.,Avaliação,Outros,Auditoria interna governamental,Não,16/12/2022,Recife/PE
Relatório de Avaliação nº 1007520 - Validação da Maturidade da Atividade de Auditoria Interna do SERPRO,Avaliação,Outros,Auditoria interna governamental,Não,16/12/2022,Brasília/DF
Relatório de Avaliação nº 1076833 - Validação da Maturidade da Atividade de Auditoria Interna da INFRAERO,Avaliação,Outros,Auditoria interna governamental,Não,16/12/2022,Brasília/DF
Consolidação Final das Avaliações do Tema Tático Gestão Hídrica - 2018 a 2022,Avaliação,Outros,Auditoria interna governamental,Não,16/12/2022,Brasília/DF
Publicação - Avaliação da contratação de entidade privada sem fins lucrativos pelo Município de Mateus Leme/MG para a execução de serviços de saúde durante a vigência da pandemia da Covid 19,Avaliação,Outros,Auditoria interna governamental,Não,16/12/2022,Mateus Leme/MG
"Publicação - Análise de Licitação número '7/2022' da UASG '158132 - INST.FED.DE EDUC.,CIENC.E TEC DO MAT.G.DO SUL (CAMPO GRANDE/MS)'",Avaliação,Outros,Auditoria interna governamental,Não,16/12/2022,Campo Grande/MS
Publicação - Análise de Licitação número '253/2022' da UASG '393010 - DEPART.NACIONAL DE INFRA-ESTR. DE TRANSPORTE (CAMPO GRANDE/MS)',Avaliação,Outros,Auditoria interna governamental,Não,16/12/2022,Mato Grosso do Sul
Relatório de Avaliação nº 905531 – Avaliação dos estudos técnicos relativos à desestatização da CEASAMINAS.,Avaliação,Outros,Auditoria interna governamental,Não,15/12/2022,"Belo Horizonte/MG, Contagem/MG, Brasília/DF"
RA885994 - UFPR/PR - Avaliação do processo de revalidação dos diplomas,Avaliação,Outros,Auditoria interna governamental,Sim,15/12/2022,Curitiba/PR
Relatório de Apuração 816799 - Serrado do Maranhão - Fundef - 2018,Apuração,Outros,Auditoria interna governamental,Sim,14/12/2022,Serrano do Maranhão/MA
Publicação - NAC3/RJ - Avaliação do desempenho de hospitais da UFRJ.,Avaliação,Outros,Auditoria interna governamental,Não,14/12/2022,Rio de Janeiro
Publicação - Avaliação do Programa de Vendas em Balcão - ProVB,Avaliação,Outros,Auditoria interna governamental,Sim,14/12/2022,Brasília/DF
Publicação - Análise da Licitação número ‘106/2022’ da UASG '153152 – HOSPITAL UNIVERSITARIO DA UFRJ (RIO DE JANEIRO/RJ)',Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,14/12/2022,
Relatório de Avaliação nº 951507 - SEBRAE/PE - Terceirização,Avaliação,Outros,Auditoria interna governamental,Não,13/12/2022,Recife/PE
Relatório de Avaliação n° 906185 - Pregões Deficitários realizados abaixo do Limite de Dispensa,Avaliação,Outros	Auditoria interna governamental,Sim,13/12/2022,Brasília/DF,
Relatório de Avaliação dos Resultados da Gestão nº 823850 - Fundo de Compensação de Variações Salariais – FCVS.,Avaliação,Outros,Auditoria interna governamental,Sim,13/12/2022,Brasília/DF
Publicação - Demanda Externa - MPRR - Avaliação da aplicação de recursos destinados à Prefeitura Municipal de Pacaraima/RR para execução de ações socioassistenciais ao imigrantes venezuelanos no referido Município.,Apuração,Auditoria interna governamental,Não,13/12/2022,Boa Vista/RR,
Publicação - Análise da Licitação Número '85/2022' da UASG '155019 - HOSPITAL UNIVERSITÁRIO JÚLIO MULLER (CUIABA/MT)',Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,10/12/2022,
Relatório de Apuração Obras de Engenharia nº 1178610 - PM São Miguel do Guamá,Apuração,Auditoria interna governamental,Não,09/12/2022,São Miguel do Guamá/PA,
